mac_add,created_time
5c:cf:7f:22:01:df,2016-12-07 22:19:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:19:00.000
60:01:94:0f:9a:df,2016-12-07 22:19:00.000
60:01:94:0f:9b:4e,2016-12-07 22:19:00.000
60:01:94:0f:a0:08,2016-12-07 22:19:00.000
60:01:94:0f:a0:89,2016-12-07 22:19:00.000
60:01:94:0f:a4:39,2016-12-07 22:19:00.000
8a:15:04:27:dc:20,2016-12-07 22:19:00.000
8a:15:04:55:9c:40,2016-12-07 22:19:00.000
8c:34:fd:31:75:b3,2016-12-07 22:19:00.000
ac:e0:10:16:07:b3,2016-12-07 22:19:00.000
b4:29:3d:01:85:fc,2016-12-07 22:19:00.000
b4:29:3d:01:85:fd,2016-12-07 22:19:00.000
b4:29:3d:01:85:fe,2016-12-07 22:19:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:19:00.000
c0:33:5e:e2:e2:db,2016-12-07 22:19:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:19:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:19:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:19:00.000
e4:95:6e:40:68:68,2016-12-07 22:19:00.000
e4:95:6e:40:68:7d,2016-12-07 22:19:00.000
e4:95:6e:40:68:83,2016-12-07 22:19:00.000
e4:95:6e:40:68:f9,2016-12-07 22:19:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:19:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:19:00.000
f4:31:c3:b9:6b:1a,2016-12-07 22:19:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:20:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:20:00.000
04:1b:ba:14:5d:75,2016-12-07 22:20:00.000
1c:e1:92:34:d7:46,2016-12-07 22:20:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:20:00.000
48:45:20:4d:22:ea,2016-12-07 22:20:00.000
4a:a1:bd:bd:e1:11,2016-12-07 22:20:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:20:00.000
60:01:94:0f:9a:df,2016-12-07 22:20:00.000
60:01:94:0f:9b:4e,2016-12-07 22:20:00.000
60:01:94:0f:a0:08,2016-12-07 22:20:00.000
60:01:94:0f:a0:89,2016-12-07 22:20:00.000
60:01:94:0f:a4:39,2016-12-07 22:20:00.000
6a:86:7c:cf:8d:10,2016-12-07 22:20:00.000
6c:71:d9:09:f7:ab,2016-12-07 22:20:00.000
8a:15:04:27:dc:20,2016-12-07 22:20:00.000
8a:15:04:55:9c:40,2016-12-07 22:20:00.000
90:3c:92:51:8c:cb,2016-12-07 22:20:00.000
ac:e0:10:16:07:b3,2016-12-07 22:20:00.000
ac:fd:ce:f3:ff:7f,2016-12-07 22:20:00.000
b4:29:3d:01:85:fc,2016-12-07 22:20:00.000
b4:29:3d:01:85:fd,2016-12-07 22:20:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:20:00.000
c0:33:5e:e2:e2:db,2016-12-07 22:20:00.000
cc:44:63:7c:83:54,2016-12-07 22:20:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:20:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:20:00.000
e4:95:6e:40:68:68,2016-12-07 22:20:00.000
e4:95:6e:40:68:7d,2016-12-07 22:20:00.000
e4:95:6e:40:68:83,2016-12-07 22:20:00.000
e4:95:6e:40:68:f9,2016-12-07 22:20:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:20:00.000
ec:ad:b8:7c:c1:22,2016-12-07 22:20:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:20:00.000
fc:25:3f:d0:11:2e,2016-12-07 22:20:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:21:00.000
12:55:7d:92:e1:76,2016-12-07 22:21:00.000
1c:e1:92:34:d7:46,2016-12-07 22:21:00.000
48:45:20:4d:22:ea,2016-12-07 22:21:00.000
5c:cf:7f:21:fb:8a,2016-12-07 22:21:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:21:00.000
60:01:94:0f:9a:df,2016-12-07 22:21:00.000
60:01:94:0f:9b:4e,2016-12-07 22:21:00.000
60:01:94:0f:a0:08,2016-12-07 22:21:00.000
60:01:94:0f:a0:89,2016-12-07 22:21:00.000
60:01:94:0f:a4:39,2016-12-07 22:21:00.000
6a:86:7c:cf:8d:10,2016-12-07 22:21:00.000
8a:15:04:27:dc:20,2016-12-07 22:21:00.000
8a:15:04:55:9c:40,2016-12-07 22:21:00.000
ac:e0:10:16:07:b3,2016-12-07 22:21:00.000
b4:29:3d:01:85:fd,2016-12-07 22:21:00.000
b4:29:3d:01:85:fe,2016-12-07 22:21:00.000
b8:09:8a:65:23:a8,2016-12-07 22:21:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:21:00.000
cc:29:f5:98:d3:4d,2016-12-07 22:21:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:21:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:21:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:21:00.000
e4:95:6e:40:68:68,2016-12-07 22:21:00.000
e4:95:6e:40:68:7d,2016-12-07 22:21:00.000
e4:95:6e:40:68:83,2016-12-07 22:21:00.000
e4:95:6e:40:68:f9,2016-12-07 22:21:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:21:00.000
ec:ad:b8:7c:c1:22,2016-12-07 22:21:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:22:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:22:00.000
00:ae:fa:f1:e9:50,2016-12-07 22:22:00.000
1c:e1:92:34:d7:46,2016-12-07 22:22:00.000
5c:cf:7f:21:fb:8a,2016-12-07 22:22:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:22:00.000
60:01:94:0f:9a:df,2016-12-07 22:22:00.000
60:01:94:0f:9b:4e,2016-12-07 22:22:00.000
60:01:94:0f:a0:08,2016-12-07 22:22:00.000
60:01:94:0f:a0:89,2016-12-07 22:22:00.000
60:01:94:0f:a4:39,2016-12-07 22:22:00.000
6c:71:d9:09:f7:aa,2016-12-07 22:22:00.000
6c:71:d9:09:f7:ab,2016-12-07 22:22:00.000
80:13:82:a0:66:55,2016-12-07 22:22:00.000
8a:15:04:27:dc:20,2016-12-07 22:22:00.000
8a:15:04:55:9c:40,2016-12-07 22:22:00.000
b0:e2:35:ea:28:65,2016-12-07 22:22:00.000
b4:29:3d:01:85:fd,2016-12-07 22:22:00.000
b4:29:3d:01:85:fe,2016-12-07 22:22:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:22:00.000
cc:44:63:7f:21:07,2016-12-07 22:22:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:22:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:22:00.000
e4:95:6e:40:68:68,2016-12-07 22:22:00.000
e4:95:6e:40:68:7d,2016-12-07 22:22:00.000
e4:95:6e:40:68:83,2016-12-07 22:22:00.000
e4:95:6e:40:68:f9,2016-12-07 22:22:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:22:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:22:00.000
f4:31:c3:c5:d4:d2,2016-12-07 22:22:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:23:00.000
04:1b:ba:14:5d:75,2016-12-07 22:23:00.000
16:eb:b9:64:2a:e8,2016-12-07 22:23:00.000
1c:5c:f2:87:d1:51,2016-12-07 22:23:00.000
1c:e1:92:34:d7:46,2016-12-07 22:23:00.000
20:82:c0:cc:de:19,2016-12-07 22:23:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:23:00.000
5c:cf:7f:22:01:df,2016-12-07 22:23:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:23:00.000
60:01:94:0f:9a:df,2016-12-07 22:23:00.000
60:01:94:0f:9b:4e,2016-12-07 22:23:00.000
60:01:94:0f:a0:08,2016-12-07 22:23:00.000
60:01:94:0f:a0:89,2016-12-07 22:23:00.000
60:01:94:0f:a4:39,2016-12-07 22:23:00.000
74:23:44:8d:68:a0,2016-12-07 22:23:00.000
8a:15:04:27:dc:20,2016-12-07 22:23:00.000
8a:15:04:55:9c:40,2016-12-07 22:23:00.000
ac:e0:10:16:07:b3,2016-12-07 22:23:00.000
b0:e2:35:ea:28:65,2016-12-07 22:23:00.000
b4:29:3d:01:85:fc,2016-12-07 22:23:00.000
b4:29:3d:01:85:fd,2016-12-07 22:23:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:23:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:23:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:23:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:23:00.000
e4:95:6e:40:68:68,2016-12-07 22:23:00.000
e4:95:6e:40:68:7d,2016-12-07 22:23:00.000
e4:95:6e:40:68:83,2016-12-07 22:23:00.000
e4:95:6e:40:68:f9,2016-12-07 22:23:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:23:00.000
fc:25:3f:d0:11:2e,2016-12-07 22:23:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:24:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:24:00.000
04:1b:ba:14:5d:75,2016-12-07 22:24:00.000
16:eb:b9:64:2a:e8,2016-12-07 22:24:00.000
1c:e1:92:34:d7:46,2016-12-07 22:24:00.000
5c:cf:7f:22:01:df,2016-12-07 22:24:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:24:00.000
60:01:94:0f:9a:df,2016-12-07 22:24:00.000
60:01:94:0f:9b:4e,2016-12-07 22:24:00.000
60:01:94:0f:a0:08,2016-12-07 22:24:00.000
60:01:94:0f:a0:89,2016-12-07 22:24:00.000
60:01:94:0f:a4:39,2016-12-07 22:24:00.000
70:14:a6:32:46:3a,2016-12-07 22:24:00.000
74:23:44:8d:68:a0,2016-12-07 22:24:00.000
8a:15:04:27:dc:20,2016-12-07 22:24:00.000
8a:15:04:55:9c:40,2016-12-07 22:24:00.000
ac:e0:10:16:07:b3,2016-12-07 22:24:00.000
b0:e2:35:ea:28:65,2016-12-07 22:24:00.000
b4:29:3d:01:85:fc,2016-12-07 22:24:00.000
b4:29:3d:01:85:fd,2016-12-07 22:24:00.000
b4:29:3d:01:85:fe,2016-12-07 22:24:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:24:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:24:00.000
e4:95:6e:40:68:68,2016-12-07 22:24:00.000
e4:95:6e:40:68:7d,2016-12-07 22:24:00.000
e4:95:6e:40:68:83,2016-12-07 22:24:00.000
e4:95:6e:40:68:f9,2016-12-07 22:24:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:24:00.000
ec:ad:b8:7c:c1:22,2016-12-07 22:24:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:25:00.000
00:ae:fa:f1:e9:50,2016-12-07 22:25:00.000
1c:e1:92:34:d7:46,2016-12-07 22:25:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:25:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:25:00.000
60:01:94:0f:9a:df,2016-12-07 22:25:00.000
60:01:94:0f:9b:4e,2016-12-07 22:25:00.000
60:01:94:0f:a0:08,2016-12-07 22:25:00.000
60:01:94:0f:a0:89,2016-12-07 22:25:00.000
60:01:94:0f:a4:39,2016-12-07 22:25:00.000
70:14:a6:32:46:3a,2016-12-07 22:25:00.000
8a:15:04:27:dc:20,2016-12-07 22:25:00.000
8a:15:04:55:9c:40,2016-12-07 22:25:00.000
98:f1:70:1f:8b:59,2016-12-07 22:25:00.000
b0:e2:35:ea:28:65,2016-12-07 22:25:00.000
b4:29:3d:01:85:fc,2016-12-07 22:25:00.000
b4:29:3d:01:85:fd,2016-12-07 22:25:00.000
b4:29:3d:01:85:fe,2016-12-07 22:25:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:25:00.000
c4:07:2f:24:fc:e3,2016-12-07 22:25:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:25:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:25:00.000
e4:95:6e:40:68:68,2016-12-07 22:25:00.000
e4:95:6e:40:68:7d,2016-12-07 22:25:00.000
e4:95:6e:40:68:83,2016-12-07 22:25:00.000
e4:95:6e:40:68:f9,2016-12-07 22:25:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:25:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:25:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:26:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:26:00.000
04:1b:ba:14:5d:75,2016-12-07 22:26:00.000
1c:e1:92:34:d7:46,2016-12-07 22:26:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:26:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:26:00.000
60:01:94:0f:9a:df,2016-12-07 22:26:00.000
60:01:94:0f:9b:4e,2016-12-07 22:26:00.000
60:01:94:0f:a0:08,2016-12-07 22:26:00.000
60:01:94:0f:a0:89,2016-12-07 22:26:00.000
60:01:94:0f:a4:39,2016-12-07 22:26:00.000
8a:15:04:27:dc:20,2016-12-07 22:26:00.000
8a:15:04:55:9c:40,2016-12-07 22:26:00.000
ac:e0:10:16:07:b3,2016-12-07 22:26:00.000
b4:29:3d:01:85:fc,2016-12-07 22:26:00.000
b4:29:3d:01:85:fd,2016-12-07 22:26:00.000
b4:29:3d:01:85:fe,2016-12-07 22:26:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:26:00.000
cc:78:5f:db:ec:a7,2016-12-07 22:26:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:26:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:26:00.000
e4:95:6e:40:68:68,2016-12-07 22:26:00.000
e4:95:6e:40:68:7d,2016-12-07 22:26:00.000
e4:95:6e:40:68:83,2016-12-07 22:26:00.000
e4:95:6e:40:68:f9,2016-12-07 22:26:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:26:00.000
ec:ad:b8:7c:c1:22,2016-12-07 22:26:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:26:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:27:00.000
1c:e1:92:34:d7:46,2016-12-07 22:27:00.000
5c:cf:7f:21:fb:8a,2016-12-07 22:27:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:27:00.000
60:01:94:0f:9a:df,2016-12-07 22:27:00.000
60:01:94:0f:9b:4e,2016-12-07 22:27:00.000
60:01:94:0f:a0:08,2016-12-07 22:27:00.000
60:01:94:0f:a0:89,2016-12-07 22:27:00.000
60:01:94:0f:a4:39,2016-12-07 22:27:00.000
62:5e:da:b1:c6:96,2016-12-07 22:27:00.000
8a:15:04:27:dc:20,2016-12-07 22:27:00.000
8a:15:04:55:9c:40,2016-12-07 22:27:00.000
98:f1:70:1f:8b:59,2016-12-07 22:27:00.000
b4:29:3d:01:85:fc,2016-12-07 22:27:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:27:00.000
c6:b9:b5:9f:4f:47,2016-12-07 22:27:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:27:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:27:00.000
e4:95:6e:40:68:68,2016-12-07 22:27:00.000
e4:95:6e:40:68:7d,2016-12-07 22:27:00.000
e4:95:6e:40:68:83,2016-12-07 22:27:00.000
e4:95:6e:40:68:f9,2016-12-07 22:27:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:27:00.000
f0:24:75:e8:9d:c5,2016-12-07 22:27:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:27:00.000
fc:25:3f:d0:11:2e,2016-12-07 22:27:00.000
00:03:7f:00:00:00,2016-12-07 22:28:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:28:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:28:00.000
1c:e1:92:34:d7:46,2016-12-07 22:28:00.000
2e:06:0c:cd:b4:10,2016-12-07 22:28:00.000
52:cc:b1:6d:67:31,2016-12-07 22:28:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:28:00.000
60:01:94:0f:9a:df,2016-12-07 22:28:00.000
60:01:94:0f:9b:4e,2016-12-07 22:28:00.000
60:01:94:0f:a0:08,2016-12-07 22:28:00.000
60:01:94:0f:a0:89,2016-12-07 22:28:00.000
60:01:94:0f:a4:39,2016-12-07 22:28:00.000
6a:77:fd:9b:0f:dd,2016-12-07 22:28:00.000
74:23:44:8d:68:a0,2016-12-07 22:28:00.000
8a:15:04:27:dc:20,2016-12-07 22:28:00.000
8a:15:04:55:9c:40,2016-12-07 22:28:00.000
8c:34:fd:31:75:b3,2016-12-07 22:28:00.000
98:f1:70:1f:8b:59,2016-12-07 22:28:00.000
b4:29:3d:01:85:fc,2016-12-07 22:28:00.000
b4:29:3d:01:85:fd,2016-12-07 22:28:00.000
b4:29:3d:01:85:fe,2016-12-07 22:28:00.000
b4:29:3d:01:86:00,2016-12-07 22:28:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:28:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:28:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:28:00.000
e4:95:6e:40:68:68,2016-12-07 22:28:00.000
e4:95:6e:40:68:7d,2016-12-07 22:28:00.000
e4:95:6e:40:68:83,2016-12-07 22:28:00.000
e4:95:6e:40:68:f9,2016-12-07 22:28:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:28:00.000
ec:ad:b8:7c:c1:22,2016-12-07 22:28:00.000
ee:0f:4d:db:05:b9,2016-12-07 22:28:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:28:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:29:00.000
1c:e1:92:34:d7:46,2016-12-07 22:29:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:29:00.000
48:45:20:4d:22:ea,2016-12-07 22:29:00.000
52:cc:b1:6d:67:31,2016-12-07 22:29:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:29:00.000
60:01:94:0f:9a:df,2016-12-07 22:29:00.000
60:01:94:0f:9b:4e,2016-12-07 22:29:00.000
60:01:94:0f:a0:08,2016-12-07 22:29:00.000
60:01:94:0f:a0:89,2016-12-07 22:29:00.000
60:01:94:0f:a4:39,2016-12-07 22:29:00.000
74:23:44:8d:68:a0,2016-12-07 22:29:00.000
80:13:82:a0:66:55,2016-12-07 22:29:00.000
84:a1:34:28:4c:9c,2016-12-07 22:29:00.000
8a:15:04:27:dc:20,2016-12-07 22:29:00.000
8a:15:04:55:9c:40,2016-12-07 22:29:00.000
b4:29:3d:01:85:fc,2016-12-07 22:29:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:29:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:29:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:29:00.000
e4:95:6e:40:68:68,2016-12-07 22:29:00.000
e4:95:6e:40:68:7d,2016-12-07 22:29:00.000
e4:95:6e:40:68:83,2016-12-07 22:29:00.000
e4:95:6e:40:68:f9,2016-12-07 22:29:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:29:00.000
ee:0f:4d:db:05:b9,2016-12-07 22:29:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:29:00.000
fc:25:3f:d0:11:2e,2016-12-07 22:29:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:30:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:30:00.000
04:1b:ba:14:5d:75,2016-12-07 22:30:00.000
1c:e1:92:34:d7:46,2016-12-07 22:30:00.000
52:cc:b1:6d:67:31,2016-12-07 22:30:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:30:00.000
60:01:94:0f:9a:df,2016-12-07 22:30:00.000
60:01:94:0f:9b:4e,2016-12-07 22:30:00.000
60:01:94:0f:a0:08,2016-12-07 22:30:00.000
60:01:94:0f:a0:89,2016-12-07 22:30:00.000
60:01:94:0f:a4:39,2016-12-07 22:30:00.000
74:23:44:8d:68:a0,2016-12-07 22:30:00.000
80:13:82:a0:66:55,2016-12-07 22:30:00.000
8a:15:04:27:dc:20,2016-12-07 22:30:00.000
8a:15:04:55:9c:40,2016-12-07 22:30:00.000
ac:e0:10:16:07:b3,2016-12-07 22:30:00.000
b4:29:3d:01:85:fc,2016-12-07 22:30:00.000
b4:29:3d:01:85:fe,2016-12-07 22:30:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:30:00.000
c8:f6:50:9c:5d:d1,2016-12-07 22:30:00.000
cc:44:63:7f:21:07,2016-12-07 22:30:00.000
cc:78:5f:db:ec:a7,2016-12-07 22:30:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:30:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:30:00.000
e4:95:6e:40:68:68,2016-12-07 22:30:00.000
e4:95:6e:40:68:7d,2016-12-07 22:30:00.000
e4:95:6e:40:68:83,2016-12-07 22:30:00.000
e4:95:6e:40:68:f9,2016-12-07 22:30:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:30:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:30:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:31:00.000
04:1b:ba:14:5d:75,2016-12-07 22:31:00.000
1c:e1:92:34:d7:46,2016-12-07 22:31:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:31:00.000
52:cc:b1:6d:67:31,2016-12-07 22:31:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:31:00.000
60:01:94:0b:c3:f5,2016-12-07 22:31:00.000
60:01:94:0f:9a:df,2016-12-07 22:31:00.000
60:01:94:0f:9b:4e,2016-12-07 22:31:00.000
60:01:94:0f:a0:08,2016-12-07 22:31:00.000
60:01:94:0f:a0:89,2016-12-07 22:31:00.000
60:01:94:0f:a4:39,2016-12-07 22:31:00.000
80:13:82:a0:66:55,2016-12-07 22:31:00.000
8a:15:04:27:dc:20,2016-12-07 22:31:00.000
8a:15:04:55:9c:40,2016-12-07 22:31:00.000
9e:ff:0d:0d:a8:e2,2016-12-07 22:31:00.000
ac:e0:10:16:07:b3,2016-12-07 22:31:00.000
b4:29:3d:01:85:fe,2016-12-07 22:31:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:31:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:31:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:31:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:31:00.000
e4:95:6e:40:68:68,2016-12-07 22:31:00.000
e4:95:6e:40:68:7d,2016-12-07 22:31:00.000
e4:95:6e:40:68:83,2016-12-07 22:31:00.000
e4:95:6e:40:68:f9,2016-12-07 22:31:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:31:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:31:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:32:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:32:00.000
00:ae:fa:f1:e9:50,2016-12-07 22:32:00.000
1a:1c:00:8b:20:62,2016-12-07 22:32:00.000
1c:e1:92:34:d7:46,2016-12-07 22:32:00.000
2c:f0:ee:86:bd:51,2016-12-07 22:32:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:32:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:32:00.000
60:01:94:0f:9a:df,2016-12-07 22:32:00.000
60:01:94:0f:9b:4e,2016-12-07 22:32:00.000
60:01:94:0f:a0:08,2016-12-07 22:32:00.000
60:01:94:0f:a0:89,2016-12-07 22:32:00.000
60:01:94:0f:a4:39,2016-12-07 22:32:00.000
70:14:a6:34:ad:25,2016-12-07 22:32:00.000
80:13:82:a0:66:55,2016-12-07 22:32:00.000
8a:15:04:27:dc:20,2016-12-07 22:32:00.000
8a:15:04:55:9c:40,2016-12-07 22:32:00.000
ac:e0:10:16:07:b3,2016-12-07 22:32:00.000
b4:29:3d:01:85:fd,2016-12-07 22:32:00.000
b4:29:3d:01:85:fe,2016-12-07 22:32:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:32:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:32:00.000
e4:95:6e:40:68:68,2016-12-07 22:32:00.000
e4:95:6e:40:68:7d,2016-12-07 22:32:00.000
e4:95:6e:40:68:83,2016-12-07 22:32:00.000
e4:95:6e:40:68:f9,2016-12-07 22:32:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:32:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:32:00.000
fc:25:3f:d0:11:2e,2016-12-07 22:32:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:33:00.000
1a:1c:00:8b:20:62,2016-12-07 22:33:00.000
1c:e1:92:34:d7:46,2016-12-07 22:33:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:33:00.000
5c:cf:7f:22:01:df,2016-12-07 22:33:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:33:00.000
60:01:94:0f:9a:df,2016-12-07 22:33:00.000
60:01:94:0f:9b:4e,2016-12-07 22:33:00.000
60:01:94:0f:a0:08,2016-12-07 22:33:00.000
60:01:94:0f:a0:89,2016-12-07 22:33:00.000
60:01:94:0f:a4:39,2016-12-07 22:33:00.000
70:14:a6:34:ad:25,2016-12-07 22:33:00.000
80:13:82:a0:66:55,2016-12-07 22:33:00.000
8a:15:04:27:dc:20,2016-12-07 22:33:00.000
8a:15:04:55:9c:40,2016-12-07 22:33:00.000
ac:e0:10:16:07:b3,2016-12-07 22:33:00.000
b4:29:3d:01:85:fc,2016-12-07 22:33:00.000
b4:29:3d:01:85:fe,2016-12-07 22:33:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:33:00.000
c8:f6:50:9c:5d:d1,2016-12-07 22:33:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:33:00.000
e4:95:6e:40:68:68,2016-12-07 22:33:00.000
e4:95:6e:40:68:7d,2016-12-07 22:33:00.000
e4:95:6e:40:68:83,2016-12-07 22:33:00.000
e4:95:6e:40:68:f9,2016-12-07 22:33:00.000
e4:95:6e:40:6f:ee,2016-12-07 22:33:00.000
f2:b4:29:8e:b0:78,2016-12-07 22:33:00.000
00:1d:fa:55:5d:0f,2016-12-07 22:34:00.000
00:21:5d:5f:c7:8c,2016-12-07 22:34:00.000
04:1b:ba:14:5d:75,2016-12-07 22:34:00.000
1a:1c:00:8b:20:62,2016-12-07 22:34:00.000
1c:e1:92:34:d7:46,2016-12-07 22:34:00.000
44:04:44:8c:fe:dd,2016-12-07 22:34:00.000
44:33:4c:6f:4d:ef,2016-12-07 22:34:00.000
5c:cf:7f:22:01:df,2016-12-07 22:34:00.000
5c:cf:7f:d3:2e:ce,2016-12-07 22:34:00.000
60:01:94:0f:9a:df,2016-12-07 22:34:00.000
60:01:94:0f:9b:4e,2016-12-07 22:34:00.000
60:01:94:0f:a0:08,2016-12-07 22:34:00.000
60:01:94:0f:a0:89,2016-12-07 22:34:00.000
60:01:94:0f:a4:39,2016-12-07 22:34:00.000
8a:15:04:27:dc:20,2016-12-07 22:34:00.000
8a:15:04:55:9c:40,2016-12-07 22:34:00.000
ac:e0:10:16:07:b3,2016-12-07 22:34:00.000
b4:29:3d:01:85:fe,2016-12-07 22:34:00.000
ba:b5:ac:75:a9:53,2016-12-07 22:34:00.000
d0:65:ca:40:ca:f8,2016-12-07 22:34:00.000
d4:68:ba:01:dd:a4,2016-12-07 22:34:00.000
dc:6d:cd:20:54:b5,2016-12-07 22:34:00.000
e2:f7:93:a0:8b:a7,2016-12-07 22:34:00.000
e4:95:6e:40:68:68,2016-12-07 22:34:00.000
e4:95:6e:40:68:7d,2016-12-07 22:34:00.000
e4:95:6e:40:68:83,2016-12-07 22:34:00.000
e4:95:6e:40:68:f9,2016-12-07 22:34:00.000
